locale	font_size	font_source_path	font_source_sha256	codepoint	character	unicode_name	glyph_advance_px	glyph_width_px_if_available	result
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6D4F	浏	CJK UNIFIED IDEOGRAPH-6D4F	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+6E90	源	CJK UNIFIED IDEOGRAPH-6E90	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+70B9	点	CJK UNIFIED IDEOGRAPH-70B9	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+70ED	热	CJK UNIFIED IDEOGRAPH-70ED	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7248	版	CJK UNIFIED IDEOGRAPH-7248	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7387	率	CJK UNIFIED IDEOGRAPH-7387	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7528	用	CJK UNIFIED IDEOGRAPH-7528	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7535	电	CJK UNIFIED IDEOGRAPH-7535	24	20	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+753B	画	CJK UNIFIED IDEOGRAPH-753B	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7684	的	CJK UNIFIED IDEOGRAPH-7684	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+76D1	监	CJK UNIFIED IDEOGRAPH-76D1	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+76D8	盘	CJK UNIFIED IDEOGRAPH-76D8	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7801	码	CJK UNIFIED IDEOGRAPH-7801	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+793A	示	CJK UNIFIED IDEOGRAPH-793A	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7A0B	程	CJK UNIFIED IDEOGRAPH-7A0B	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7B49	等	CJK UNIFIED IDEOGRAPH-7B49	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7C7B	类	CJK UNIFIED IDEOGRAPH-7C7B	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7CFB	系	CJK UNIFIED IDEOGRAPH-7CFB	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7EA7	级	CJK UNIFIED IDEOGRAPH-7EA7	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7EBF	线	CJK UNIFIED IDEOGRAPH-7EBF	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7EDC	络	CJK UNIFIED IDEOGRAPH-7EDC	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7EDF	统	CJK UNIFIED IDEOGRAPH-7EDF	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7EE7	继	CJK UNIFIED IDEOGRAPH-7EE7	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7EED	续	CJK UNIFIED IDEOGRAPH-7EED	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7F16	编	CJK UNIFIED IDEOGRAPH-7F16	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7F51	网	CJK UNIFIED IDEOGRAPH-7F51	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+7F6E	置	CJK UNIFIED IDEOGRAPH-7F6E	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+80FD	能	CJK UNIFIED IDEOGRAPH-80FD	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+8111	脑	CJK UNIFIED IDEOGRAPH-8111	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+82F1	英	CJK UNIFIED IDEOGRAPH-82F1	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+8702	蜂	CJK UNIFIED IDEOGRAPH-8702	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+884C	行	CJK UNIFIED IDEOGRAPH-884C	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+8981	要	CJK UNIFIED IDEOGRAPH-8981	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+89C6	视	CJK UNIFIED IDEOGRAPH-89C6	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+89C8	览	CJK UNIFIED IDEOGRAPH-89C8	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+89E6	触	CJK UNIFIED IDEOGRAPH-89E6	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+8A00	言	CJK UNIFIED IDEOGRAPH-8A00	24	24	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+8BA1	计	CJK UNIFIED IDEOGRAPH-8BA1	24	22	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+8BA4	认	CJK UNIFIED IDEOGRAPH-8BA4	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+8BBE	设	CJK UNIFIED IDEOGRAPH-8BBE	24	23	PRESENT
cn	24	app/assets/fonts/efontCN_24_subset.cpp	820506eebb5227b3cef8444ab130d8616a3599596e3ee202775c4018e15f99c5	U+8BD1	译	CJK UNIFIED IDEOGRAPH-8BD1	24	24	PRESENT
